"artist","track_title","line","lyric","element","element_artist"
"Daddy Yankee","¿Qué Vas a Hacer?",25,"¿Es que no cuentan mis carisias?","Verso 1","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",26,"Que me juzgue tu conciencia y la divina justicia","Verso 1","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",27,"¿Qué vas a hacer sin mí? (Yo no sé, mami)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",28,"Cuando me vaya de aquí","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",29,"Nada puedes exigir (Como que no, ma'?)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",30,"Si ya todo te lo di (Come on!)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",31,"¿Qué vas a hacer sin mí? (Yo no sé, mami)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",32,"Cuando me vaya de aquí","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",33,"Nada puedes exigir (Como que no, ma'?)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",34,"Si ya todo te lo di (¿¡Qué!?)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",35,"No puedo verte sola (Tú lo sabes)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",36,"Tú dices no quererme ahora (Yo sé que no)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",37,"Pasan los días y pasan las horas (¿Y qué pasó?)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",38,"Estoy seguro que por mí lloras (Ah, ah, ah)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",39,"No puedo verte sola (Tú lo sabes)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",40,"Tú dices no quererme ahora (Yo sé que no)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",41,"Pasan los días y pasan las horas (¿Y qué pasó)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",42,"Estoy seguro que por mí lloras (Ah, ah)","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",43,"Busca en la calle, no encontraras mujer como yo","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",44,"Que te cocine con el amor que lo hacia yo","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",45,"Una mujer que te atienda","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",46,"Que te espere por la noche y te aguante to'as tus mierda","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",47,"Busca en la calle, no encontraras mujer como yo","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",48,"Que te cocine con el amor que lo hacia yo","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",49,"Una mujer que te atienda","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",50,"Que te espere por la noche y te aguante to'as tus mierda","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",51,"And you're right, estoy conciente que las palabras calan y hieren","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",52,"Mas si vienen de la persona que uno más quiere","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",53,"Aprendamos de estos errores","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",54,"Tú me conoces y sabes que tengo palabra 'e hombre","Verso 2","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",55,"¿Qué vas a hacer sin mí? (Yo no sé, mami)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",56,"Cuando me vaya de aquí","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",57,"Nada puedes exigir (Como que no, ma'?)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",58,"Si ya todo te lo di (Come on!)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",59,"¿Qué vas a hacer sin mí? (Yo no sé, mami)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",60,"Cuando me vaya de aquí","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",61,"Nada puedes exigir (Como que no, ma'?)","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",62,"Si ya todo te lo di","Coro","May-Be, Daddy Yankee"
"Daddy Yankee","¿Qué Vas a Hacer?",63,"Ah, ah-ah, ah-ah, ah-ah","Outro","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",64,"Daddy!","Outro","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",65,"Barrio Fino","Outro","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",66,"Ha, you know I love you, girl","Outro","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",67,"I love you too, boy","Outro","Daddy Yankee, May-Be"
"Daddy Yankee","¿Qué Vas a Hacer?",68,"Da-ddy Yan-kee!","Outro","Daddy Yankee, May-Be"
