"artist","track_title","line","lyric","element","element_artist"
"Daddy Yankee","Sabor A Melao",17,"Mueve esa hebilla, que las tengo en la mirilla","Verso 1","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",18,"Tú no eres Sammy, chula, no lo bailes sosa","Verso 1","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",19,"Mueve tu cuerpo pa' que tú veas cómo gozas","Verso 1","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",20,"Pasando el rolo por mucho kilometraje","Verso 1","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",21,"Encendi'o mi tigueraje","Verso 1","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",22,"Dale de la'o, tú tienes el swing con el sabor a mela'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",23,"Este tiguere ahora sí que va acelera'o, pega'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",24,"Bailalo conmigo en la esquina, afinca'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",25,"¡Mueve mami!","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",26,"Dale de la'o, tú tienes el swing con el sabor a mela'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",27,"Este tiguere ahora sí que va acelera'o, pega'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",28,"Bailalo conmigo en la esquina, afinca'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",29,"Dile Andy","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",30,"Muévete mulata, pero mueve la cintura","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",31,"Muévete bien suave, ponle sabrosura","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",32,"Mueve tus caderas, muevelas hasta bajo","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",33,"Que en la discoteca contigo me enfajo","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",34,"Que baile mi Julia, Marta y Carolina","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",35,"Ponganle sabor, porque voy pa' encima","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",36,"Andy con el Yankee, gozan un montón","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",37,"Mezclando la Salsa con el Reggaeton","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",38,"Pero dale de la'o","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",39,"Dale, pero mira","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",40,"Pero dale de la'o, de la'o","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",41,"De la'o","Post-Coro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",42,"Que mi libreta es una hoya","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",43,"Que concina la sandunga que le gusta a to'as mis pollas","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",44,"Pa' la negritas chocolatosas","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",45,"Pa' las gatas piel canela y la rubia trabuscona","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",46,"Que le dan duro al sandungeo","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",47,"Pues saben que en tarima y en el mic yo guapeo","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",48,"Camino sin miedo aúnque venga un mal de huracán","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",49,"Soy hombre duro, estaca de guayacán","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",50,"Es que a la vista uno se encuentra muchos cuentistas","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",51,"Que pa' el chismeo son tremendos prestamistas","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",52,"Necio, por eso es que chocas con el tropiezo","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",53,"Pues te haces sordo al buen proverbio","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",54,"Ni tus muchas relaciones, ni to'as tus conexiones","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",55,"Van a parar mis bendiciones","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",56,"Si mi Dios endulza todo lo que tú me sala'","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",57,"Mi pana, tú no tienes esta pinta bacana","Verso 2","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",58,"Pasando el rolo por mucho kilometraje","Pre-Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",59,"Encendi'o mi tigueraje","Pre-Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",60,"Dale de la'o, tú tienes el swing con el sabor a mela'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",61,"Este tiguere ahora sí que va acelera'o, pega'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",62,"Bailalo conmigo en la esquina, afinca'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",63,"¡Mueve mami!","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",64,"Dale de la'o, tú tienes el swing con el sabor a mela'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",65,"Este tiguere ahora sí que va acelera'o, pega'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",66,"Bailalo conmigo en la esquina, afinca'o","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",67,"¿¡Qué!?","Coro","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",68,"Estamos rumbiando","Skit","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",69,"Con el nene 'e Trastalleres, Andy Montañez","Skit","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",70,"Cangri, DJ Nelson, Barrio Fino","Skit","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",71,"Dad-dy Yan-kee!","Skit","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",72,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",73,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",74,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",75,"Pues si me tienes en la mirilla ven y hazme cosquilla'","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",76,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",77,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",78,"Mueve esa hebilla, que las tengo en la mirilla (¿¡Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",79,"Pues si me tienes en la mirilla ven y hazme cosquilla'","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",80,"(¿¡Qué!?; ¿¡Qué-Qué-Qué!?)","Puente","Daddy Yankee"
"Daddy Yankee","Sabor A Melao",81,"Dale de la'o (Oh-oh, oh-oh; Oh-oh, oh-oh)","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",82,"Dale de la'o (Oh-oh, oh-oh)","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",83,"Dale de la'o (Oh-oh; Oh-oh, oh-oh)","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",84,"Dale de la'o (Oh-oh, oh-oh)","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",85,"Dale, dale, dale, dale de la'o","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",86,"Dale, pero mira","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",87,"Pero dale de la'o","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",88,"Dale, pero mira","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",89,"Pero dale de la'o","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",90,"Dale, pero mira","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",91,"Pero dale de la'o","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",92,"Dale, pero mira","Outro","Andy Montañez"
"Daddy Yankee","Sabor A Melao",93,"Pero dale de la'o, de la'o, de la'o","Outro","Andy Montañez"
