"artist","track_title","line","lyric","element","element_artist"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",40,"Presea, dale, presea","Coro 2","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",41,"Ahora estás celosa porque otra me desea, anja (Dile)","Coro 2","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",42,"Yo estoy soltero, ma'i, y tú preseas","Puente","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",43,"Yo saco otra a bailar, y tú preseas","Puente","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",44,"Tú comes en to's la'os, y me preseas","Puente","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",45,"Si tienes dueño, ma', ¿por qué preseas?","Puente","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",46,"(Vamos a dejar esto claro ya, ok?)","Puente","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",47,"Lo que pasó, pasó, entre tú y yo","Coro 1","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",48,"Lo que pasó, pasó, entre tú y yo","Coro 1","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",49,"Lo que pasó, pasó, entre tú y yo","Coro 1","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",50,"Lo que pasó, pasó, entre tú y yo","Coro 1","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",51,"No la sueltes, sigue el paso","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",52,"Pa' atrás (Duro), pa' alante (Boom!)","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",53,"Pa' atrás (Duro), pa' alante (Boom!)","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",54,"Pa' atrás (Duro), pa' alante","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",55,"Pa' atrás— Dale otra vez, mami","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",56,"Pa' atrás (Duro), pa' alante (Boom!)","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",57,"Pa' atrás (Duro), pa' alante (Boom!)","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",58,"Pa' atrás (Duro), pa' alante (Boom!)","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",59,"Dale mambo, ¡rakata!","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",60,"Dale mambo, ¡rakata!","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",61,"Dale mambo, ¡rakata!","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",62,"Dale mambo— DJ esto no para, ¡Sigue!","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",63,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",64,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",65,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",66,"Que me gusta que me baile así","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",67,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",68,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",69,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",70,"Con mi nena me voy hasta el fin","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",71,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",72,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",73,"Dale mambo, dale swing","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",74,"Que me gusta que me agarre así","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",75,"Mambo Cangri con Luny & Mr. G","Outro","Daddy Yankee"
"Daddy Yankee","Lo Que Pasó, Pasó (Remix)",76,"Da-ddy Yan-kee!","Outro","Daddy Yankee"
